family_id,comparison_id,metric_id,dataset_id,comparator_id,identity_token,analysis_pair_count,identity_effect,identity_relative_effect,seed_2026080447,seed_2026080448,seed_2026080449,seed_2026080450,seed_2026080451,identity_effect_8bit_rgb,identity_relative_effect_percent
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-046,12,0.001468077301979065,0.015312103728347511,0.0017657782882452011,0.0011407360434532166,0.002569912001490593,0.0009646937251091003,0.001468077301979065,,1.531210372834751
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-047,12,-0.000430084764957428,-0.003902442124281948,-0.0003963671624660492,-0.000430084764957428,-4.950910806655884e-05,-0.0006636455655097961,-0.0008254647254943848,,-0.3902442124281948
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-048,12,0.001142166554927826,0.015501930346733321,0.0007677190005779266,0.0012733638286590576,0.001821756362915039,0.001142166554927826,0.00041044875979423523,,1.5501930346733321
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-049,12,0.0002901926636695862,0.002409197891863701,-0.0007699094712734222,0.0006878301501274109,0.0002901926636695862,0.0002319030463695526,0.0003331229090690613,,0.2409197891863701
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-050,12,-0.000528186559677124,-0.005089746155982355,-0.000528186559677124,-0.0008604973554611206,-0.00036377087235450745,-0.00029321759939193726,-0.0005453154444694519,,-0.5089746155982354
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-051,12,-6.322935223579407e-05,-0.0006220226433393333,-4.083290696144104e-05,-9.238719940185547e-05,0.00024443119764328003,-8.717924356460571e-05,-6.322935223579407e-05,,-0.062202264333933326
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-052,12,0.00040369853377342224,0.004069089395791648,0.0004242323338985443,-9.550154209136963e-05,0.0008270628750324249,0.0003182142972946167,0.00040369853377342224,,0.40690893957916485
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-053,12,-9.635463356971741e-05,-0.0012181737679548758,0.00019925087690353394,-9.635463356971741e-05,-0.00026397407054901123,0.00035427510738372803,-0.0001528821885585785,,-0.12181737679548758
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-054,12,-0.0004438348114490509,-0.004079236640646373,-0.00021189823746681213,-0.0005657710134983063,-0.0004438348114490509,-0.00042306631803512573,-0.0007206052541732788,,-0.40792366406463726
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-055,12,4.629790782928467e-05,0.00027164118883018774,0.00012659281492233276,-0.00036950036883354187,-0.00025952979922294617,4.629790782928467e-05,6.584823131561279e-05,,0.027164118883018774
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-056,12,-0.0004927888512611389,-0.0049925011713027765,0.00019499659538269043,-0.0004927888512611389,-0.0005383193492889404,0.000789247453212738,-0.0006650574505329132,,-0.49925011713027767
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-057,12,-0.0002715960144996643,-0.0022779642562143314,-0.0002715960144996643,-3.557652235031128e-06,-0.0009659156203269958,-0.0002693161368370056,-0.0007645562291145325,,-0.22779642562143315
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-058,12,0.0007907114923000336,0.007004880859601568,0.001090753823518753,-0.00038745999336242676,0.0007907114923000336,0.0006729215383529663,0.0008949004113674164,,0.7004880859601568
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-059,12,-0.0006495043635368347,-0.005734431897215826,-0.00048433616757392883,-0.00090012326836586,-0.0007491596043109894,-0.0006495043635368347,-0.00019685551524162292,,-0.5734431897215826
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-060,12,8.91461968421936e-06,8.749566954936804e-05,-0.0002410896122455597,-1.4118850231170654e-05,0.0002511218190193176,0.00029121339321136475,8.91461968421936e-06,,0.008749566954936805
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-061,12,-0.00034632906317710876,-0.0027614820556687834,-0.0003774389624595642,-0.000558558851480484,-0.0002869516611099243,-7.927417755126953e-06,-0.00034632906317710876,,-0.27614820556687836
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-062,12,-0.0008988305926322937,-0.008997935730831205,-0.0007810220122337341,-0.0008988305926322937,-0.0007133185863494873,-0.0010205842554569244,-0.0013390444219112396,,-0.8997935730831205
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-063,12,-0.0008473731577396393,-0.007841326155387771,-0.0016105473041534424,-0.0009520649909973145,-0.0008473731577396393,-0.0007345452904701233,-0.00031923502683639526,,-0.7841326155387771
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-064,12,0.000537041574716568,0.005091588983624029,0.0002768486738204956,0.0006145797669887543,0.00037457048892974854,0.0008785426616668701,0.000537041574716568,,0.5091588983624029
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-065,12,7.970258593559265e-05,0.0007960660088483695,7.970258593559265e-05,-0.0012281239032745361,0.0005620718002319336,-0.0008336305618286133,0.0002643018960952759,,0.07960660088483695
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-066,12,0.0006336420774459839,0.005798397058134715,0.0007763542234897614,-3.7591904401779175e-05,0.0006685145199298859,0.0006336420774459839,0.0002956688404083252,,0.5798397058134716
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-067,12,0.0002496466040611267,0.002412254833373751,0.00011308863759040833,0.00046814605593681335,0.0002496466040611267,0.0006082169711589813,6.74314796924591e-05,,0.2412254833373751
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-068,12,0.0005996301770210266,0.004424903075868716,0.0005623959004878998,0.0005996301770210266,0.0006379485130310059,0.00033498555421829224,0.0007574036717414856,,0.4424903075868716
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-069,12,-0.0002605840563774109,-0.002826008000087265,-0.0002605840563774109,-0.0005911178886890411,-4.3820589780807495e-05,-0.0004537217319011688,-0.0001528039574623108,,-0.2826008000087265
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-070,12,0.0010518021881580353,0.009597643816362378,0.0009295418858528137,0.0012802854180335999,0.0010877437889575958,0.0006998926401138306,0.0010518021881580353,,0.9597643816362378
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-071,12,-0.0009424071758985519,-0.0061479675742771925,-0.0007079169154167175,-0.0013427510857582092,-0.0006320681422948837,-0.0009424071758985519,-0.0013875067234039307,,-0.6147967574277192
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-072,12,-0.0002200491726398468,-0.0020080132882622412,-8.286163210868835e-05,-0.0002547241747379303,-0.00048056989908218384,-0.0001673586666584015,-0.0002200491726398468,,-0.20080132882622412
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-073,12,0.0002787783741950989,0.0021786571024763044,0.00022399798035621643,0.0009798221290111542,0.0007046014070510864,8.962303400039673e-05,0.0002787783741950989,,0.21786571024763043
F3-LPIPS,F3-LPIPS::D2::full_vs_b_lite_ft,lpips_alex_v0_1,D2,b_lite_ft,D2-074,12,0.000292263925075531,0.0027177683136288145,6.599351763725281e-05,0.000292263925075531,0.00010441616177558899,0.0006163604557514191,0.0004603378474712372,,0.27177683136288144
