direction_index,direction,source_view,target_view,comparison_id,comparator_id,comparator_label,identity_token,identity_effect,identity_effect_rgb8,seed_2026080447_effect,seed_2026080448_effect,seed_2026080449_effect,seed_2026080450_effect,seed_2026080451_effect
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-063,8.023534384038467e-05,0.02046001267929809,8.023534384038467e-05,0.025907799435986423,-0.011592986807227118,0.043330824416544705,-0.032793700736429954
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-064,-0.015528515143238969,-3.959771361525937,-0.015926051938879304,-0.015528515143238969,0.040415461404600006,-0.01126318306162738,-0.0190876564685849
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-065,-0.0007418355111170616,-0.1891680553348507,0.009678365628200541,-0.0007418355111170616,0.00961746620359244,-0.002879648331414769,-0.005849560101826981
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-066,0.011057683214163172,2.819709219611609,-0.020636122960310727,0.011057683214163172,-0.010042893122404029,0.03585874484135554,0.019229869200633132
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-067,-0.03609942142610195,-9.205352463655998,-0.0384403379978957,-0.03609942142610195,0.02274600361232404,-0.009370785510098484,-0.053394314536341914
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-068,-0.017983556371073295,-4.585806874623691,-0.02511824030505372,-0.010674984842451718,-0.018384007290441373,-0.017983556371073295,0.032098122692683306
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-069,-0.007339415987106884,-1.8715510767122554,-0.006730976937846689,-0.005606594072146837,-0.014342635644204682,-0.01749907490430455,-0.007339415987106884
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-070,0.015958589718987545,4.069440378341824,0.015958589718987545,-0.007487394257138152,0.021660893472532444,0.04732962964723508,0.014320504913727453
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-071,-0.00219063162803651,-0.5586110651493101,-0.00219063162803651,-0.023772968997557986,0.008070749292771018,0.05651750427981217,-0.012577095379432024
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-072,0.022285052031899455,5.682688268134361,0.0011860375137378587,0.0066265588005383624,0.0333564861988028,0.05914292554371059,0.022285052031899455
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-073,-0.019186399341408755,-4.892531832059232,-0.019186399341408755,-0.03846893961133524,0.010525173611111105,-0.013178771227792957,-0.0705294622704874
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-074,-0.002445043154336801,-0.6234860043558843,-0.007010772465555759,0.020693015500351186,0.007832752306152269,-0.00947933660613165,-0.002445043154336801
4,V02→V03,V02,V03,full_vs_condition0,condition0,NoCond,D2-075,-0.01706830169854126,-4.352416933128022,-0.05274702463208175,-0.009072162392662786,-0.03297380351923346,-0.007508207627428237,-0.01706830169854126
